id,text,hour,dayofweek,authorMeta.id,authorMeta.verified,authorMeta.following,authorMeta.fans,authorMeta.heart,authorMeta.video,authorMeta.digg,musicMeta.musicId,musicMeta.musicOriginal,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,numHashtags,popular,fyp,foryou,foryoupage,viral,fypシ,funny,xyzbca,comedy,duet,tiktok,fy,parati
6.95E+18,144,4,1,6.73E+18,1,8439,6600000,90000000,1029,20600,6.84E+18,0,22,20,697500,5623,5500000,3981,3,1,0,0,0,0,0,0,0,0,1,0,0,0
6.94E+18,14,5,6,6.74E+18,1,49,6400000,90300000,258,541,6.88E+18,1,8,8,3000000,43300,14000000,39700,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,40,18,6,6.74E+18,0,354,784900,13100000,56,6272,6.94E+18,1,46,47,953100,36600,7600000,12500,2,1,1,1,0,0,0,0,0,0,0,0,0,0
6.95E+18,136,0,2,6.64E+18,0,615,2300000,28900000,723,15000,6.67E+18,1,13,13,322800,5541,3000000,1843,8,1,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,44,21,1,2.49E+17,1,5072,15300000,426700000,1005,21800,6.77E+18,0,60,56,1400000,6107,5500000,8720,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,86,15,0,6.80E+18,0,53,6200000,66700000,337,7168,6.94E+18,1,24,25,916700,31400,9300000,6130,5,1,0,1,0,0,0,0,0,0,0,0,0,0
6.95E+18,139,23,1,6.58E+18,0,118,971700,29700000,370,15000,6.70E+18,0,30,14,4300000,58300,28400000,32800,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,66,10,0,6.72E+18,1,570,27500000,520100000,786,16700,6.75E+18,0,30,10,1000000,3305,16400000,2785,4,1,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,115,21,2,6.74E+18,1,31,8900000,249600000,489,2290,6.95E+18,1,24,24,329200,8980,3100000,3369,6,1,1,1,0,0,0,0,0,0,0,0,0,0
6.94E+18,36,5,0,6.53E+18,0,991,39000,2500000,32,8834,6.71E+18,0,60,15,2400000,82900,20700000,25000,3,1,1,0,0,0,0,0,0,0,0,0,1,0
6.93E+18,7,19,2,6.75E+18,1,581,60700000,1300000000,260,7199,6.92E+18,0,60,15,1600000,5174,15600000,19200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,20,17,5,6.93E+18,0,6,262300,7100000,61,146,6.81E+18,1,8,7,6000000,386500,34700000,71600,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,16,19,4,6.75E+18,1,581,60700000,1300000000,260,7199,6.86E+18,0,60,15,1200000,6680,11100000,36000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,70,18,4,6.93E+18,0,29,83500,610100,29,180,6.69E+18,0,30,28,339300,32400,2900000,8795,4,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,20,23,5,6.78E+18,1,940,18400000,213800000,305,12200,6.94E+18,1,8,8,853100,1589,5200000,9291,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,38,11,2,9.18E+16,1,116,10400000,244900000,859,6442,6.94E+18,1,13,13,181200,174,1200000,610,2,1,0,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,95,1,2,6.92E+18,0,7,21400,342100,65,140,6.93E+18,0,9,59,325200,4245,4900000,853,4,1,0,0,1,0,0,0,0,0,1,0,0,0
6.94E+18,139,22,5,6.85E+18,0,0,390500,8200000,27,27,6.94E+18,1,59,59,6600000,227100,36600000,178600,4,1,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,147,4,3,6.78E+18,0,2,3681,87600,2,6,6.95E+18,1,22,22,87500,31300,827900,940,13,1,0,0,0,0,0,1,0,0,0,0,0,0
6.95E+18,68,18,2,9.18E+16,1,116,10400000,244900000,859,6442,6.95E+18,1,35,35,151100,423,1500000,516,3,1,0,1,0,0,0,0,0,0,0,0,0,0
6.94E+18,26,2,5,6.66E+18,1,213,14500000,904000000,2939,1206,6.94E+18,1,31,10,480000,10700,3100000,2118,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,89,4,2,6.81E+18,0,82,145600,3400000,51,285,6.94E+18,1,49,49,2600000,22200,10400000,15800,4,1,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,58,0,1,6.76E+18,0,269,5200000,162600000,215,5208,6.94E+18,1,44,45,3700000,57100,13300000,58100,3,1,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,30,4,2,21609287,1,12,44400000,1000000000,669,2019,6.93E+18,1,48,32,1400000,2757,10500000,6069,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,78,9,1,6.81E+18,0,58,235000,3500000,225,1490,6.83E+18,1,10,10,2500000,88200,16500000,21100,6,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,48,0,1,6.53E+18,0,28,882500,20900000,176,24600,6.82E+18,0,29,15,208600,36900,3600000,2956,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,113,23,3,6.88E+18,0,27,949900,23100000,357,1274,6.87E+18,1,26,28,6400000,32700,33600000,51500,10,1,1,1,1,0,1,0,1,0,0,0,0,0
6.95E+18,79,22,2,6.53E+18,0,1220,3400000,59600000,237,29400,6.84E+18,0,45,47,3100000,21500,12100000,22200,2,1,1,0,0,0,0,1,0,0,0,0,0,0
6.94E+18,53,2,0,6.62E+18,1,158,2400000,95300000,283,4290,6.88E+18,0,60,26,5200000,217600,48300000,56000,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,135,21,1,6.60E+18,0,9631,1000000,21900000,7402,33200,6.94E+18,1,47,47,4200000,66500,26600000,188200,8,1,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,43,16,5,3777553,1,95,47100000,1300000000,1147,7798,6.91E+18,1,9,9,9000000,122200,72300000,51100,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,96,15,5,6.88E+18,0,8,485600,8000000,18,2,6.75E+18,0,60,29,6900000,635400,38300000,197400,5,1,1,0,0,0,0,0,1,0,0,0,0,0
6.94E+18,123,20,6,6.63E+18,1,245,15600000,1100000000,1931,3431,6.94E+18,1,23,24,612800,2567,4600000,6820,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,48,6,4,6.89E+18,0,425,453900,2900000,27,1265,6.94E+18,1,57,57,2200000,13200,33800000,29300,2,1,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,92,16,1,6.80E+18,1,32,13000000,403900000,308,3955,6.92E+18,0,45,15,1100000,4312,5000000,10900,2,1,0,0,0,0,0,0,0,0,1,0,0,0
6.92E+18,53,4,1,6.78E+18,1,940,18400000,213800000,305,12200,6.90E+18,1,14,15,143800,774,4600000,3646,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,23,13,5,6.93E+18,0,569,1325,8046,1,12800,6.93E+18,1,12,10,8044,22,143900,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,1,19,3,6.75E+18,1,581,60700000,1300000000,260,7199,6.93E+18,1,17,15,1800000,9653,15200000,23700,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,93,0,6,6.59E+18,1,641,7300000,448300000,4325,13200,6.94E+18,1,26,25,232700,1520,1500000,1115,6,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,147,15,6,6.84E+18,0,2723,706700,13300000,324,7679,6.73E+18,0,29,11,75800,1161,989000,798,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,90,1,0,1.92E+17,1,920,9500000,537200000,2973,34400,6.93E+18,0,60,54,5000000,46700,21200000,14100,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6.95E+18,47,13,2,6.67E+18,1,2613,23400000,1100000000,8275,8629,6.90E+18,1,17,11,295500,1793,2800000,3746,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,55,6,0,6.58E+18,0,4837,749900,11200000,724,13100,6.94E+18,1,15,15,708400,131300,6200000,13400,5,1,1,0,0,1,0,0,0,1,0,0,0,0
6.94E+18,89,7,2,6.58E+18,0,4837,749900,11200000,724,13100,6.94E+18,1,40,41,543800,86400,4900000,11900,6,1,1,0,0,1,0,1,0,1,0,0,0,0
6.94E+18,136,16,0,6.77E+18,0,94,343300,5600000,171,288,6.94E+18,1,15,15,183300,59100,1900000,2953,8,1,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,92,8,6,6.81E+18,0,5972,46900,690000,406,28500,6.92E+18,0,29,10,1612,3,94500,81,12,0,1,1,1,0,0,1,0,0,0,0,1,0
6.95E+18,48,18,2,7683952,1,2,17500000,616900000,848,2792,6.95E+18,1,27,27,616700,1525,2900000,1282,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,75,19,6,6.80E+18,0,744,127200,4500000,342,7057,1.97E+17,0,30,29,3100000,19800,20000000,13700,7,1,1,0,0,0,0,0,0,1,0,0,0,0
6.94E+18,113,19,6,6.55E+18,0,1225,818000,13300000,91,2212,6.59E+18,0,166,13,512200,2403,4300000,5483,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,42,11,1,6.55E+18,1,90,20200000,507300000,840,4570,6.94E+18,1,22,22,178900,124,3100000,1415,2,1,0,1,0,0,0,0,0,0,0,0,0,0
6.94E+18,105,22,6,2.20E+17,0,4,21400,1600000,7,905,6.94E+18,1,45,14,533600,5313,2500000,3996,2,1,1,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,85,17,6,6.64E+18,0,1768,74400,2300000,305,5403,6.91E+18,1,18,10,115100,653,458600,11600,3,0,1,0,1,1,0,0,0,0,0,0,0,0
6.94E+18,22,18,0,6.81E+18,0,56,4400000,126000000,274,26200,6.94E+18,1,16,16,2700000,40200,23400000,12200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,95,17,0,6.79E+18,0,12,597700,6500000,264,1619,6.94E+18,1,55,55,1100000,34200,10300000,24800,3,1,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,54,10,3,6.72E+18,1,570,27500000,520100000,786,16700,6.95E+18,1,17,17,751600,1071,12400000,1423,5,1,1,0,1,0,0,0,0,0,0,0,0,0
6.95E+18,50,23,0,6.69E+18,1,688,17400000,389200000,1973,16900,6.95E+18,1,39,39,1100000,1370,4800000,3435,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,147,18,5,6.89E+18,0,22,1000000,10000000,85,628,6.86E+18,1,59,59,1500000,58500,12600000,6134,13,1,1,0,0,1,0,1,1,1,0,0,0,0
6.94E+18,141,23,0,6.65E+18,0,82,268800,7500000,175,1998,6.94E+18,1,30,30,11700,44,91500,45,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,92,17,4,6.75E+18,1,166,22300000,326400000,120,197,6.94E+18,1,59,59,4400000,51400,18400000,56600,5,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,147,5,3,6.86E+18,0,47,748100,6800000,33,92,6.94E+18,1,10,10,6200000,48200,23500000,57300,2,1,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,90,20,1,6.81E+18,0,508,6100000,149900000,574,17200,6.95E+18,1,24,24,2800000,42100,8000000,17300,7,1,1,1,1,0,0,0,0,0,1,0,0,0
6.95E+18,57,11,2,6.61E+18,1,112,3500000,48200000,273,8772,6.94E+18,1,14,14,483300,15700,5300000,3787,4,1,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,149,0,5,6.63E+18,0,35,2400000,36300000,375,232,6.90E+18,0,225,52,1400000,7021,7800000,16600,8,1,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,90,20,1,1.11E+17,0,861,520600,4100000,142,1950,6.92E+18,1,32,31,1100000,204200,9400000,25000,7,1,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,114,13,4,6.83E+18,0,1257,439400,4300000,216,861,6.92E+18,1,16,11,356600,35500,2400000,3626,10,1,1,0,0,1,0,0,0,0,1,0,0,0
6.94E+18,51,4,2,6.80E+18,0,316,21400,440700,12,5237,6.94E+18,1,37,37,439000,7602,4000000,3093,4,1,1,0,0,1,0,0,1,0,0,0,0,0
6.94E+18,71,12,4,6.84E+18,0,1336,975800,13700000,597,13500,6.94E+18,1,31,31,1100000,307700,12000000,23400,4,1,0,0,0,0,0,0,0,0,0,0,1,0
6.92E+18,131,23,5,6.75E+18,1,581,60700000,1300000000,260,7199,6.92E+18,1,9,9,6100000,9270,46700000,63900,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,5,11,3,6.76E+18,0,0,284500,9900000,297,478,6.93E+18,1,35,28,435600,27600,1700000,52800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,131,23,3,6.94E+18,0,0,18800,710300,17,5,6.94E+18,1,58,58,703000,2301,7400000,2235,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,66,20,5,6.82E+18,0,116,273900,5800000,1141,6746,6.94E+18,1,59,59,2900000,30700,18200000,55300,5,1,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,45,23,4,6.92E+18,0,0,301300,4000000,12,10,6.81E+18,0,60,14,2700000,68200,50500000,19500,4,1,0,1,0,0,0,0,0,0,0,0,0,0
6.94E+18,59,15,4,6.76E+18,0,293,1300000,10300000,265,2384,6.94E+18,1,48,48,1400000,297800,13200000,12600,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,30,17,2,6.66E+18,1,213,14500000,904000000,2939,1206,6.93E+18,1,45,52,1200000,1479,6100000,6657,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,62,19,5,6.80E+18,1,32,13000000,403900000,308,3955,6.63E+18,1,14,15,1300000,1207,10300000,2354,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,141,22,1,6.74E+18,0,151,2700000,76900000,1103,4967,6.94E+18,1,55,55,6800000,278400,45100000,75100,7,1,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,0,0,5,6.78E+18,1,218,3500000,51600000,291,17600,6.91E+18,1,13,13,1100000,144500,11400000,11200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,58,2,5,6.72E+18,0,116,123900,6000000,47,5625,6.93E+18,1,35,26,5200000,16200,18000000,28700,4,1,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,22,18,3,6.66E+18,1,31,11800000,344100000,220,2981,6.94E+18,0,30,13,1100000,873,6300000,14800,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6.94E+18,112,1,3,2981829,0,328,170900,2700000,296,7963,6.85E+18,1,15,15,156800,17100,2000000,2011,8,1,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,0,23,3,6.84E+18,0,6179,176800,3100000,907,7967,5.00E+18,0,30,9,168000,1802,5100000,1176,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,54,11,2,6.72E+18,1,570,27500000,520100000,786,16700,6.94E+18,1,12,12,1100000,1010,14900000,2666,5,1,1,0,1,0,0,0,0,0,0,0,0,0
6.94E+18,147,3,3,6.83E+18,0,174,180400,5700000,147,19000,6.93E+18,0,60,50,1600000,1923,10900000,1598,8,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,76,19,0,6.81E+18,0,352,284700,4300000,69,4799,6.76E+18,0,60,51,2300000,19500,13200000,17400,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,32,22,0,6.65E+18,0,114,6200000,130300000,112,1271,6.94E+18,1,33,33,3200000,72000,12100000,30400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,100,1,4,6.77E+18,0,232,819700,13900000,160,3260,6.88E+18,0,60,59,4000000,15800,21400000,41200,4,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,141,21,0,6.75E+18,0,32,1000000,22400000,180,144,6.77E+18,0,220,29,1200000,2883,9700000,4325,5,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,9,1,4,6.66E+18,1,38,11900000,464800000,489,1165,6.94E+18,1,26,27,516200,1419,2400000,2642,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,103,18,4,6.83E+18,0,200,1500000,26800000,184,5466,6.94E+18,1,11,12,390900,29700,2600000,4089,5,1,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,77,4,3,6.62E+18,0,628,312500,12600000,1131,60400,6.95E+18,1,17,17,1700000,1695,8100000,2937,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,70,16,2,6.72E+18,0,438,8800000,202800000,636,1740,6.83E+18,0,60,59,5200000,43400,26300000,56300,3,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,69,16,3,6.91E+18,0,1050,7838,325800,5,3397,6.89E+18,1,9,9,324200,76800,9300000,9131,5,1,1,0,0,1,0,0,0,0,0,0,0,0
6.94E+18,35,6,4,6.69E+18,1,688,17400000,389200000,1973,16900,6.94E+18,1,54,54,1500000,35500,7000000,7760,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,6,1,3,6.94E+18,0,0,239400,2300000,18,11,6.59E+18,0,166,55,2100000,4754,11400000,12900,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,47,2,0,6.94E+18,0,32,552400,9500000,83,230,6.93E+18,1,13,13,612800,35000,5800000,24700,3,1,1,1,0,0,0,0,0,0,0,0,0,0
6.94E+18,132,18,2,6.81E+18,0,176,108700,1300000,221,9317,6.93E+18,1,26,25,148300,885,2900000,1518,10,1,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,108,15,2,6.83E+18,0,439,4951,73800,6,10200,6.59E+18,0,166,10,73500,21600,2200000,5169,4,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,20,22,4,6.72E+18,1,134,1000000,9300000,166,694,6.60E+18,0,13,6,2500000,167700,19900000,20100,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,110,19,2,6.79E+18,0,39,55900,890400,58,569,6.95E+18,1,20,20,228900,7124,2400000,5184,10,1,1,0,1,0,1,0,0,0,0,0,1,0
6.94E+18,30,16,3,6.80E+18,1,32,13000000,403900000,308,3955,6.90E+18,1,31,14,723000,958,3600000,3276,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,115,0,3,6.63E+18,0,292,97500,2400000,34,8904,6.94E+18,1,52,52,2300000,37100,10800000,20200,8,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,71,21,6,6.87E+18,0,17,140600,1400000,14,106,6.74E+18,1,56,32,337600,19800,2000000,3429,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,89,1,5,6.69E+18,0,136,826400,10900000,1201,111900,6.71E+18,0,55,29,11600,392,644600,741,7,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,39,18,2,1.06E+17,1,21,630800,10300000,97,73,6.94E+18,1,22,22,377700,69400,6900000,2519,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,53,4,5,6.78E+18,1,940,18400000,213800000,305,12200,6.92E+18,1,14,14,345600,871,5900000,2278,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,73,17,4,676286,1,698,12700000,363600000,652,5027,6.75E+18,0,60,20,1700000,2583,17100000,19800,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,107,19,6,6.84E+18,0,14,542200,9000000,17,23,6.70E+18,0,60,42,1000000,3921,15300000,4970,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,59,21,3,6.79E+18,1,201,12200000,129700000,841,6766,6.93E+18,1,33,33,228200,763,1300000,11800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,64,2,5,6.94E+18,0,126,6175,92500,28,4357,6.66E+18,1,9,9,69100,417,279200,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,8,14,4,6.80E+18,1,32,13000000,403900000,308,3955,6.94E+18,1,9,9,688100,1846,3900000,4285,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,71,2,5,6.72E+18,0,211,1200000,18200000,123,2008,6.85E+18,0,30,55,1400000,2887,9300000,5306,4,1,1,0,1,0,0,0,0,0,0,0,0,0
6.93E+18,146,3,4,6.79E+18,0,98,2700000,139600000,617,1366,6.73E+18,0,10,10,1100000,23200,8100000,14400,9,1,1,0,1,0,0,0,0,0,0,0,0,0
6.94E+18,139,0,0,6.53E+18,0,14,528700,3600000,75,165,6.86E+18,0,60,33,752200,68400,6700000,36100,8,1,1,1,0,1,0,0,0,0,0,0,0,0
6.92E+18,43,7,6,4873405,0,161,62400,700200,12,137,6.92E+18,1,21,21,696000,43600,22600000,12800,5,1,1,1,0,0,0,0,0,0,0,0,0,0
6.94E+18,80,16,3,6.79E+18,1,170,7800000,100600000,54,11700,6.93E+18,1,26,59,3700000,12000,26500000,7227,4,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,108,21,2,6.80E+18,0,59,1500000,50500000,116,47200,6.88E+18,1,59,50,537600,2383,3000000,1391,3,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,119,19,3,6.81E+18,0,6,763000,12400000,245,280,6.84E+18,0,45,59,2200000,150500,14700000,22500,6,1,1,0,0,0,0,0,0,1,0,0,0,0
6.94E+18,122,3,4,6.75E+18,0,123,49000,1400000,23,7638,6.94E+18,1,17,17,1100000,954,14900000,3628,11,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,94,1,1,6.80E+18,0,199,64000,1100000,268,2558,6.93E+18,1,9,10,393300,34100,3300000,4158,3,1,1,0,0,1,0,0,1,0,0,0,0,0
6.95E+18,112,20,0,6.76E+18,0,78,3800000,178100000,650,4558,6.95E+18,1,57,57,1700000,44700,5900000,25000,9,1,1,1,0,1,0,0,0,0,0,0,0,0
6.94E+18,73,3,1,6.94E+18,0,33,36300,162700,70,121,6.92E+18,1,19,8,85800,321,882300,131,10,1,1,1,0,0,0,0,0,0,0,0,1,0
6.92E+18,4,23,0,6.78E+18,1,940,18400000,213800000,305,12200,6.92E+18,1,7,7,255700,743,6100000,5790,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,31,19,3,6.90E+18,0,116,3916,344600,66,2146,6.94E+18,1,59,11,322900,353,1400000,793,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,109,20,5,15709865,1,9869,8000000,138100000,984,1745,6.74E+18,0,20,30,3200000,3447,72800000,6921,9,1,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,70,16,2,6.79E+18,1,170,7800000,100600000,54,11700,6.93E+18,0,30,57,1600000,12800,11000000,3675,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,36,20,1,6.80E+18,1,32,13000000,403900000,308,3955,6.89E+18,1,13,14,423900,529,2600000,6143,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,28,17,1,6.75E+18,1,581,60700000,1300000000,260,7199,6.93E+18,1,10,8,1600000,32800,11100000,61700,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,27,1,4,6.76E+18,1,2,497000,1200000,19,6,6.54E+18,0,68,50,594800,36400,3400000,11100,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,146,1,2,6.94E+18,0,487,20300,413800,121,2047,6.53E+18,1,14,9,35000,76,143200,160,5,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,26,1,5,6.75E+18,1,581,60700000,1300000000,260,7199,6.94E+18,1,32,32,4400000,59400,22300000,120800,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,46,12,1,6.80E+18,1,32,13000000,403900000,308,3955,6.92E+18,1,39,15,607100,728,3200000,1820,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,59,1,4,6.75E+18,1,403,4200000,148400000,689,3590,6.94E+18,1,9,9,815500,1691,5300000,10100,3,1,0,1,0,0,0,0,0,0,0,0,0,0
6.94E+18,94,4,0,13336880,0,412,13000,296200,125,5859,6.82E+18,1,10,10,16300,2717,270300,232,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,132,3,1,6.73E+18,0,82,7200000,196900000,582,16300,6.90E+18,0,30,15,583300,4095,3900000,3338,2,1,1,1,0,0,0,0,0,0,0,0,0,0
6.94E+18,32,4,4,6.69E+18,1,688,17400000,389200000,1973,16900,6.94E+18,1,52,53,958200,7191,6400000,14300,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,44,15,4,6.73E+18,1,23,50100000,294500000,70,77,6.92E+18,1,34,35,4400000,23300,45100000,45800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,66,3,3,6.87E+18,0,59,9858,654500,18,379,6.91E+18,0,30,15,621500,51500,5600000,5832,5,1,0,1,0,0,0,0,0,0,0,0,0,0
6.95E+18,74,18,2,6.81E+18,1,1375,26500000,1100000000,1030,15000,6.95E+18,1,54,55,1800000,4437,6800000,11000,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,79,19,4,6.80E+18,1,32,13000000,403900000,308,3955,6.81E+18,1,38,14,1300000,1655,7800000,4178,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,102,13,1,1.53E+17,0,79,82000,1500000,192,2182,6.82E+18,0,60,44,1200000,3062,9300000,1245,7,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,112,19,0,6.67E+18,0,2309,3800000,156700000,1420,41100,6.94E+18,1,59,59,3400000,62200,17600000,31300,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,44,2,5,6.78E+18,0,149,39900,2000000,144,4054,6.94E+18,1,59,10,1500000,36100,10500000,20300,3,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,61,5,6,6.63E+18,0,416,5216,40200,2,479,6.61E+18,0,14,15,40100,5558,1500000,389,5,1,1,0,1,1,0,0,0,0,0,0,0,0
6.95E+18,140,19,2,6.65E+18,0,436,2200000,44300000,699,17500,6.78E+18,0,60,59,952500,8101,6500000,5189,6,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,95,19,3,6.75E+18,0,3251,30800,555100,159,759,6.73E+18,1,13,13,135800,35700,3000000,2846,6,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,42,1,4,11956846,1,38,6500000,262500000,1879,392,6.93E+18,1,57,57,3000000,153300,16900000,25200,2,1,0,0,0,0,0,1,0,1,0,0,0,0
6.95E+18,15,1,1,6.71E+18,1,105,4200000,84200000,357,985,6.95E+18,1,19,19,3400000,171000,19400000,37900,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,73,20,1,6.87E+18,0,946,2216,113600,50,13900,6.94E+18,1,11,11,113000,4447,538000,40700,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,60,16,6,6.66E+18,0,179,47100,4300000,196,102000,6.94E+18,1,16,12,416000,760,1900000,2380,4,1,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,49,3,3,1.93E+17,1,384,2700000,38300000,190,6795,6.94E+18,1,8,8,350700,9358,2500000,2814,2,1,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,39,2,3,6.72E+18,0,249,1100000,49700000,1100,13300,6.71E+18,0,60,59,7400000,28900,26600000,32700,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,74,4,0,6.74E+18,0,209,73700,1000000,188,6849,6.94E+18,1,7,7,480300,36300,3200000,5646,4,1,1,0,0,0,0,0,0,0,0,0,0,0
